,sofifa_id,short_name,long_name,age,dob
9391,183347,J. Leutwiler,Jayson Leutwiler,29,1989-04-25
9392,183437,M. Rubin,Matteo Rubin,30,1987-07-09
9393,183449,J. Jacobson,Joe Jacobson,31,1986-11-17
9394,183517,A. Ogogo,Abumere Tafadzwa Ogogo,28,1989-11-03
9395,183559,K. Engel,Konstantin Engel,29,1988-07-27
9396,183596,E. Domaschke,Erik Domaschke,32,1985-11-11
9397,183645,C. Ramsebner,Christian Ramsebner,29,1989-03-26
9398,183646,M. Kobras,Martin Kobras,32,1986-06-19
9399,183712,S. Mölders,Sascha Mölders,33,1985-03-20
9400,183894,M. Sánchez,Matías Ariel Sánchez,30,1987-08-18
9401,184001,D. Gorter,Donny Gorter,30,1988-06-15
9402,184143,A. Jacobsen,Anders K. Jacobsen,28,1989-10-27
9403,184331,M. Albertazzi,Michelangelo Albertazzi,27,1991-01-07
9404,184376,L. Vácha,Lukáš Vácha,29,1989-05-13
9405,184461,L. Guldan,Ľubomír Guldan,35,1983-01-30
9406,184482,J. Karacan,Jem Karacan,29,1989-02-21
9407,184515,N. Blackman,Nick Blackman,28,1989-11-11
9408,184657,S. Fischer,Sander Fischer,29,1988-09-03
9409,184847,J. Goossens,John Goossens,29,1988-07-25
9410,185249,D. Phillips,Demar Constantine Phillips,34,1983-09-23
9411,185380,T. Teniste,Taijo Teniste,30,1988-01-31
9412,186422,S. Scannell,Sean Scannell,27,1990-09-17
9413,186449,L. Kelly,Liam Kelly,28,1990-02-10
9414,186494,M. Oxley,Mark Oxley,27,1990-09-28
9415,186529,T. Beltran,Anthony Beltran,30,1987-10-11
9416,186725,D. Horst,David Horst,32,1985-10-25
9417,187014,C. Cercado,César Eduardo Cercado Luna,29,1989-03-23
9418,187176,Lee Yun Pyo,이윤표 李云彪,33,1984-09-04
9419,187193,E. Pimentel,Érick Alan Pimentel Benavides,28,1990-05-15
9420,187225,O. Mendoza,Omar Israel Mendoza Martín,29,1988-10-28
9421,187722,J. Ibarra,Jorge José Ibarra Sánchez,29,1988-08-29
9422,188257,B. Easton,Brian Easton,30,1988-03-05
9423,188381,J. Dalé,Maurice Junior Dalé,32,1985-07-12
9424,188386,E. Butin,Édouard Butin,30,1988-06-13
9425,188399,A. Dercho,Alexander Dercho,31,1987-01-21
9426,188405,Z. Janjić,Zlatko Janjić,32,1986-05-07
9427,188522,Fábinho,Fabio  Alves Macedo,33,1985-03-16
9428,188580,K. Ilsø,Ken Ilsø Larsen,31,1986-12-02
9429,189010,S. Matuszek,Szymon Matuszek,29,1989-01-07
9430,189217,P. Pawlett,Peter Pawlett,27,1991-02-03
9431,189224,Júnior Negão,Gleidionor Figueiredo Pinto Júnior,31,1986-12-30
9432,189325,C. Telo,Christopher Telo,28,1989-11-04
9433,189343,M. Bruscagin,Matteo Bruscagin,28,1989-08-03
9434,189736,F. Casarini,Federico Casarini,28,1989-08-07
9435,189839,N. Crovetto,Nicolas Ignacio Crovetto Aqueveque,32,1986-03-15
9436,189865,D. Templeton,David Templeton,29,1989-01-07
9437,189868,M. Marshall,Mark Marshall,31,1987-05-05
9438,190060,N. Toko,Toko Nzuzi Bundebele,27,1990-11-20
9439,190079,M. Janota,Michal Janota,27,1990-07-29
9440,190184,C. Tierney,Chris Tierney,32,1986-01-09
9441,190247,J. Brayford,John Brayford,30,1987-12-29
9442,190254,W. Thomas,Wes Thomas,31,1987-01-23
9443,190425,M. Abdellaoue,Mustafa Abdellaoue,29,1988-08-01
9444,190489,D. Gustavsson,Daniel Gustavsson,27,1990-08-29
9445,190585,S. Williams,Sheanon  Williams,28,1990-03-17
9446,190588,R. Wallace,Rodney Wallace,30,1988-06-17
9447,190619,M. Grella,Mike Grella,31,1987-01-23
9448,190665,J. Obika,Jonathan Chiedozie Obika,27,1990-09-12
9449,190722,M. Sordell,Marvin Sordell,27,1991-02-17
9450,190937,Q. Amarikwa,Quincy Obina Amarikwa,30,1987-10-29
9451,191108,S. McConville,Sean McConville,29,1989-03-06
9452,191184,M. Machaj,Mateusz Machaj,29,1989-06-28
9453,191218,D. Jaković,Dejan Jaković,32,1985-07-16
9454,191409,N. Hazazi,Naif Ahmed Taib Hazazi,29,1988-07-27
9455,191432,A. Falatah,Adnan Ibrahem Falatah,34,1983-10-20
9456,191552,M. Inoha,伊野波 雅彦,32,1985-08-28
9457,191657,Lim Sang Hyub,임상협 廉桑,29,1988-07-08
9458,191679,Kwak Kwang Sun,곽광선 郭桄善,32,1986-03-28
9459,192063,Ricardinho,Ricardo Cavalcante Mendes,28,1989-09-04
9460,192431,Mario Ortíz,Mario Ortíz Ruiz,29,1989-03-24
9461,192471,A. Matuszczyk,Adam Matuszczyk,29,1989-02-14
9462,192473,L. Novak,Lee Novak,29,1988-09-28
9463,192528,Steven Vitória,Steven de Sousa Vitória,31,1987-01-11
9464,192624,S. Ferguson,Shane Ferguson,26,1991-07-12
9465,192792,P. Kovář,Přemysl Kovář,32,1985-10-14
9466,192823,A. Morleo,Archimede Morleo,34,1983-09-26
9467,192912,G. Merebashvili,Giorgi Merebashvili,31,1986-08-15
9468,193251,C. Schösswendter,Christoph Schösswendter,29,1988-07-16
9469,193344,P. Schürpf,Pascal Schürpf,28,1989-07-15
9470,193580,M. Nizam,Musa Nizam,27,1990-09-08
9471,193701,J. Norwood,James Norwood,27,1990-09-05
9472,193728,D. Wotherspoon,David Wotherspoon,28,1990-01-16
9473,193798,J. Mason,Joe Mason,27,1991-05-13
9474,193865,A. Baclet,Allan Pierre Baclet,32,1986-05-26
9475,193896,P. Funk,Patrick Funk,28,1990-02-11
9476,193956,B. Pringle,Ben Pringle,29,1988-07-25
9477,193958,L. Brown,Lee Brown,27,1990-08-10
9478,194014,F. Guerrero,Fernando Alexander Guerrero Vásquez,28,1989-09-30
9479,194150,S. Moore,Simon Moore,28,1990-05-19
9480,194200,Trujillo,Ángel Trujillo Canorea,30,1987-09-08
9481,195357,F. Farnolle,Fabien Farnolle,33,1985-02-05
9482,196615,U. Bangura,Umaru Bangura,30,1987-10-07
9483,197148,M. Piossek,Marcus Piossek,28,1989-07-21
9484,197896,A. Straith,Adam Straith,27,1990-09-11
9485,198082,S. Diakité,Samba Diakité,29,1989-01-24
9486,198094,C. Warner,Collen Warner,30,1988-06-24
9487,198104,D. Stahl,Dominik Stahl,29,1988-08-20
9488,198144,A. Bannink,Alexander Bannink,28,1990-02-20
9489,198257,S. Sinovic,Seth Sinovic,31,1987-01-28
9490,198279,C. Schuler,Chris Schuler,30,1987-09-06
9491,198355,S. Clark,Steve Clark,32,1986-04-14
9492,198740,A. Acosta,Alberto Joshimar Acosta Alvarado,30,1988-02-26
9493,198952,S. Suciu,Sergiu Suciu,28,1990-05-08
9494,199046,K. Dawson,Kevin Patrick Dawson,28,1990-06-30
9495,199173,M. Crimi,Marco Crimi,28,1990-03-17
9496,199394,Diego Maurício,Diego Maurício Machado de Brito,27,1991-06-25
9497,199578,Benja,Benjamín Martínez Martínez,30,1987-08-23
9498,199598,Jony Ñíguez,Jonathan Ñíguez Esclápez,33,1985-04-02
9499,199614,G. Plet,Glynor Plet,30,1987-07-30
9500,199746,J. Bøge,Jesper Bøge Pedersen,28,1990-02-22
9501,199909,P. Pervan,Pavao Pervan,30,1987-11-13
9502,200319,B. Coker,Ben Coker,29,1989-06-17
9503,200369,O. Halvorsen,Ole Jørgen Halvorsen,30,1987-10-02
9504,200505,L. Hutten,Lars Hutten,28,1990-03-18
9505,200592,Park Jong Woo,박종우 朴钟佑,29,1989-03-10
9506,200925,T. Rühle,Tobias Rühle,27,1991-02-07
9507,200931,Fran Cruz,Francisco Pablo Cruz Torres,27,1991-06-22
9508,200952,M. Könnecke,Mike Könnecke,29,1988-08-23
9509,200981,N. Dumitru,Nicolao Dumitru,26,1991-10-12
9510,201132,R. Janicki,Rafał Janicki,25,1992-07-05
9511,201251,M. Slavov,Myroslav Slavov,27,1990-09-08
9512,201362,Pardo,José Antonio Pardo Lucas,30,1988-04-21
9513,201418,F. Furlan,Federico Furlan,27,1990-11-25
9514,202171,J. Williams,Josh Williams,30,1988-04-18
9515,202182,R. Riski,Riku Riski,28,1989-08-16
9516,202482,A. Rodman,Alex Rodman,31,1987-02-15
9517,202611,Manuel Sánchez,Manuel Sánchez López,30,1988-04-13
9518,202788,M. Szczepaniak,Mateusz Szczepaniak,27,1991-01-23
9519,202909,D. Boo Wiklander,David Boo Wiklander,33,1984-10-03
9520,202952,Park Jin Po,박진포 朴珍铺,30,1987-08-13
9521,202966,Choi Bo Kyung,최보경 财博炅,30,1988-04-12
9522,204100,S. Brandstetter,Simon Brandstetter,28,1990-05-02
9523,204689,I. Ouédraogo,Issiaka Ouédraogo,29,1988-08-19
9524,204946,Y. Otsu,大津 祐樹,28,1990-03-24
9525,205406,L. Martinelli,Luca Martinelli,29,1988-12-20
9526,205609,J. Omolo,Johanna Omolo,28,1989-07-31
9527,206157,L. Olum,Lawrence Olum,33,1984-07-10
9528,206249,N. Hasler,Nicolas Hasler,27,1991-04-05
9529,206302,M. Mirić,Marko Mirić,31,1987-03-26
9530,206603,C. Lade,Connor Lade,28,1989-11-16
9531,206628,A. Calello,Adrián Calello,31,1987-05-14
9532,207627,H. Pertuz,Hernán Enrique Pertúz Ortega,29,1989-03-31
9533,207783,R. Gaddis,Raymon Gaddis,28,1990-01-13
9534,207904,M. Mak,Michał Mak,26,1991-11-14
9535,207905,M. Mak,Mateusz Mak,26,1991-11-14
9536,208521,F. Brillant,Frédéric Brillant,33,1985-06-26
9537,208778,N. Manfredini,Niccolò Manfredini,30,1988-05-01
9538,208857,F. Bong,Frédéric Bong,30,1987-07-27
9539,208898,D. Łukasik,Daniel Łukasik,27,1991-04-28
9540,208929,S. Sharahili,Shaya Ali Sharahili,28,1990-05-30
9541,209223,A. Al Faraj,Awadh Khamis Al Faraj,29,1988-07-15
9542,209268,D. Rose,Daniel Rose,30,1988-02-21
9543,210783,A. Al Sahabi,Aqeel Al Sahabi,31,1987-03-15
9544,210990,E. Sarraj,Eslam Sarraj,28,1989-07-03
9545,211002,Hwang Seok Ho,황석호 黄锡浩,29,1989-06-27
9546,211340,G. Valverde,Juan Gabriel Valverde Rivera,28,1990-06-24
9547,211439,T. Gabuza,Thamsanqa Aubrey Gabuza,30,1987-07-27
9548,211742,M. Lorenz,Marc Lorenz,29,1988-07-18
9549,211828,J. Oumari,Joan Oumari,29,1988-08-19
9550,211859,M. Ahlschwede,Maximilian Ahlschwede,28,1990-02-10
9551,212046,A. Popa,Adrian Dumitru Popa,29,1988-07-24
9552,213922,D. Erdmann,Dennis Erdmann,27,1990-11-22
9553,214177,L. Paz,Luis Alejandro Paz Mulato,29,1988-09-08
9554,214270,C. Escobar,Carlos Humberto Escobar Ortiz,28,1989-12-24
9555,214386,C. Ayala,Camilo Andrés Ayala Quintero,32,1986-06-23
9556,214489,M. Restrepo,Andrés Mauricio Restrepo Gómez,37,1981-05-07
9557,214536,Y. Rivera,Yamilson Alexis Rivera Hurtado,29,1989-06-18
9558,214608,A. Bernal,Alejandro Bernal Ríos,30,1988-06-03
9559,214669,M. Figueroa,Marcos Daniel Figueroa,28,1990-01-18
9560,214719,G. Sandoval,Gabriel Eduardo Sandoval Alarcón,34,1984-03-13
9561,214843,E. Godoy,Eric Orlando Godoy Zepeda,31,1987-03-26
9562,214914,M. Ríos,Michael Fabián Rios Ripoll,34,1984-06-19
9563,215028,F. Montero,Fausto Montero,29,1988-10-22
9564,215148,M. Bíttolo,Mariano Bíttolo,28,1990-04-24
9565,215239,J. Mansilla,Jacobo Mansilla,31,1987-06-15
9566,215668,R. Festersen,Rasmus Festersen,31,1986-08-26
9567,216023,M. Lepe,Michael Lepe,27,1990-08-13
9568,216047,P. Muñoz,Pedro Muñoz,32,1986-06-09
9569,216051,A. Medina,Antonio Medina,33,1984-12-18
9570,216141,A. D'Angelo,Angelo D'Angelo,32,1985-09-18
9571,216666,A. González,Alejandro Damián González Hernández,30,1988-03-23
9572,216709,A. Sušac,Adam Sušac,29,1989-05-20
9573,217696,A. Doukha,Azzeddine Doukha,31,1986-08-05
9574,218182,G. Mencia,Gustavo Ramón Mencia Dávalos,29,1988-07-05
9575,218216,F. Ben Mustapha,Farouk Ben Mustapha,29,1989-07-01
9576,219471,C. Diedhiou,Christophe Diedhiou,30,1988-01-08
9577,220127,João Silva,João Pedro Pereira Silva,28,1990-05-21
9578,221356,D. Mahmudov,Denis Mahmudov,28,1989-11-06
9579,221481,J. Cano,Jhony Moisés Cano Barrios,28,1989-07-14
9580,221666,L. Mulholland,Luke Mulholland,29,1988-08-07
9581,221696,T. McNamara,Thomas McNamara,27,1991-02-06
9582,221819,Song Boxuan,宋博轩,28,1989-09-16
9583,222216,K. Opseth,Kristian Fardal Opseth,28,1990-01-06
9584,223222,B. Delacourt,Benjamin Delacourt,32,1985-09-10
9585,223665,F. Ciampichetti,Flavio Ciampichetti,30,1988-03-07
9586,224455,A. Arrighini,Andrea Arrighini,28,1990-06-06
9587,224611,Lu Wenjun,吕文君,29,1989-03-11
9588,224669,Yin Hongbo,尹鸿博,28,1989-10-30
9589,225391,F. Guichón,Facundo Guichón,27,1991-02-08
9590,225983,S. Mpontshane,Siyabonga Mpontshane,32,1986-04-17
9591,226723,L. Saldaña,Leonardo Enrique Saldaña Carvajal,28,1989-12-08
9592,226928,B. Emir,Berkan Emir,30,1988-02-06
9593,227412,D. Gómez,David Alejandro Gómez Rojas,30,1988-03-25
9594,227575,M. Riascos,John Misael Riascos Silva,27,1991-03-29
9595,227810,S. Aasmundsen,Stian Semb Aasmundsen,28,1989-11-02
9596,228971,Jano,Alejandro Velasco Fariñas,31,1986-12-23
9597,229259,Dani Suárez,Daniel Suárez García Osorio,28,1990-05-07
9598,229416,Morillas,David Morillas Jiménez,31,1986-09-28
9599,229445,G. Pacheco,Guillermo Alfonso Pacheco Tudela,29,1989-04-10
9600,229460,A. Nalini,Andrea Nalini,28,1990-06-20
9601,229509,M. Perlak,Michael Perlak,32,1985-12-26
9602,230177,Jailson Acuna,Jailson Michel Acuna Souza,30,1988-02-29
9603,230187,Narcisso Mau,Narcisso Elias Mau de Faria,30,1988-02-29
9604,230192,Botelhinonsa,João Rodolfo Botelho Maia,30,1988-02-29
9605,230200,Edenildo Lagoas,Edenildo Eloi Lagoas Regalo,30,1988-02-29
9606,230264,Dilson Calegari,Dilson Robson Calegari Travassos,34,1984-02-29
9607,230447,Nazario Serpe,Nazario Otávio Serpe Cachoeira,26,1992-02-29
9608,230504,Lorenzao Masca,Lorenzo Filipe Mascarenhas Ramos,34,1984-02-29
9609,230509,Danilo Sacrio,Danilo Manuel Sacrio Dano,26,1992-02-29
9610,230511,Emílio Trevões,Emílio Dener Trevões Teixeira,30,1988-02-29
9611,230512,Flávio Triginho,Flávio Leôncio Trigo Sacramento,34,1984-02-29
9612,231966,K. Kallaste,Ken Kallaste,29,1988-08-31
9613,232191,Lee Ho Seung,이호승 李昊乘,28,1989-12-21
9614,232382,T. Takagi,髙木 俊幸,27,1991-05-25
9615,232451,H. Watanabe,渡辺 洋文,30,1987-07-07
9616,232462,H. Okuno,奥埜 博亮,28,1989-08-14
9617,232612,K. Yonekura,米仓 恒貴,30,1988-05-17
9618,232657,M. Guevgeozián,Mauro Guevgeozián Crespo,32,1986-05-10
9619,232685,K. Oi,大井 健太郎,34,1984-05-14
9620,232714,Y. Toyoda,豊田 陽平,33,1985-04-11
9621,232718,Y. Takahashi,高橋 義希,33,1985-05-14
9622,232750,Fabio,Fabio Aguiar da Silva,29,1989-02-28
9623,232753,K. Nakamachi,中町 公祐,32,1985-09-01
9624,232768,T. Wada,和田 拓也,27,1990-07-28
9625,232790,H. Iikura,饭仓 大樹,32,1986-06-01
9626,232848,Y. Maruyama,丸山 祐市,29,1989-06-16
9627,232853,H. Kawano,河野 广貴,28,1990-03-30
9628,232874,S. Yamamoto,山本 脩斗,33,1985-06-01
9629,232879,R. Nagaki,永木 亮太,30,1988-06-04
9630,232887,A. Nakamura,中村 充孝,27,1990-09-13
9631,232929,M. Mihara,三原 雅俊,29,1988-08-02
9632,232946,K. Taketomi,武富 孝介,27,1990-09-23
9633,233145,K. Moriya,森谷 贤太郎,29,1988-09-21
9634,233168,D. Kikuchi,菊池 大介,27,1991-04-12
9635,234006,Josimar Feijoo,Josimar Milton Feijoo Chissano,26,1992-02-29
9636,234174,D. Thopola,Diamond Thopola,28,1990-03-23
9637,234293,A. Tanaka,田中 亜土夢,30,1987-10-04
9638,236166,Ever Rodeiro,Ever Jorge Rodeiro Selva,34,1984-02-29
9639,236168,Raphael Doninho,Raphael William Doninho Oliveira,30,1988-02-29
9640,236174,Kauã Reisende,Kauã Ricardo Reisende Mendes,26,1992-02-29
9641,236198,Luis Marleiro,Luis Erick Marleiro Neves,26,1992-02-29
9642,237779,T. Yamashita,山下 達也,30,1987-11-07
9643,237892,R. Seuntjens,Ralf Seuntjens,29,1989-04-17
9644,238137,R. Matsuda,松田 陸,26,1991-07-24
9645,238649,D. Frick,Davy Frick,28,1990-04-05
9646,238657,M. Heider,Marc Heider,32,1986-05-18
9647,238678,K. Gehring,Kai Gehring,30,1988-02-12
9648,238693,M. Röser,Martin Röser,27,1990-08-13
9649,238924,D. Keita-Ruel,Daniel Keita-Ruel,28,1989-09-21
9650,238951,R. Eckardt,René Eckardt,28,1990-02-22
9651,239135,M. Wassey,Massih Wassey,30,1988-06-18
9652,239479,S. Scappini,Stefano Scappini,30,1988-02-02
9653,239572,B. Jayiya,Bhongolwethu Jayiya,28,1990-03-21
9654,240689,J. Sandoval,Jonathan Alexis Sandoval Rojas,31,1987-06-25
9655,242028,R. Blanco,Ricardo Darío Blanco,28,1990-06-20
9656,242340,A. Mulenga,Augustine Mulenga,28,1990-01-17
9657,243554,Basilio,Basilio Sancho Agudo,34,1984-01-02
9658,243609,Diogo Santos,Diogo de Almeida Santos,33,1984-11-13
9659,243763,G. Rodríguez,Gonzalo Emanuel Rodríguez,27,1990-09-18
9660,244197,Corpas,José Corpas Serna,26,1991-07-07
9661,244492,João Gabriel,João Gabriel Farinello Rosa,29,1989-06-09
9662,244969,Z. Laaroubi,Zouheir Laaroubi,33,1984-07-30
9663,245350,C. Feraud,Carlos Alfredo Feraud Silva,27,1990-10-23
9664,245718,M. Booysen,Mario Booysen,29,1988-08-15
9665,235266,C. Früchtl,Christian Früchtl,18,2000-01-28
9666,244892,S. Diop,Sofiane Diop,18,2000-06-09
9667,231448,R. Nelson,Reiss Nelson,18,1999-12-10
9668,233510,T. Chong,Tahith Chong,18,1999-12-12
9669,237708,M. Sylla,Moussa Sylla,18,1999-11-25
9670,241202,P. Daka,Patson Daka,19,1998-10-09
9671,243627,Y. Adli,Yacine Adli,17,2000-07-29
9672,243237,L. Pellegrini,Luca Pellegrini,19,1999-03-07
9673,244509,D. Jastrzembski,Dennis Jastrzembski,18,2000-02-20
9674,228318,H. Chapman,Harry Chapman,20,1997-11-05
9675,236678,S. Lo Faso,Simone Lo Faso,20,1998-02-18
9676,237698,C. Gribbin,Callum Gribbin,19,1998-12-18
9677,238319,T. Edwards,Thomas Edwards,19,1999-01-22
9678,241689,R. Massimo,Roberto Massimo,17,2000-10-12
9679,222104,T. Adarabioyo,Oluwatosin Adarabioyo,20,1997-09-24
9680,228815,T. Roberts,Tyler Roberts,19,1999-01-12
9681,230918,T. Chalobah,Trevoh Chalobah,18,1999-07-05
9682,232755,J. Dasilva,Jay Dasilva,20,1998-04-22
9683,236843,J. Pérez,Joshua Pérez,20,1998-01-21
9684,240453,S. Niakaté,Sikou Niakaté,18,1999-07-10
9685,241508,M. Damsgaard,Mikkel Damsgaard,17,2000-07-03
9686,242997,L. Maina,Linton Maina,19,1999-06-23
9687,244497,Marquinhos Cipriano,Marcos Robson Cipriano,19,1999-02-09
9688,222156,J. Bree,James Bree,20,1997-12-11
9689,225105,Cristo González,Cristo González Pérez,20,1997-10-14
9690,227503,J. Larsen,Jacob Bruun Larsen,19,1998-09-19
9691,228684,R. Nyambe,Ryan Nyambe,20,1997-12-04
9692,234229,R. McCrorie,Ross McCrorie,20,1998-03-18
9693,234505,Evander,Evander da Silva Ferreira,20,1998-06-09
9694,235794,E. Eze,Eberechi Eze,20,1998-06-29
9695,237203,C. Paredes,Cristhian Fabián Paredes Maciel,20,1998-05-18
9696,241887,C. Giousis,Christos Giousis,19,1999-02-08
9697,244316,Luís Maximiano,Luís Manuel Arantes Maximiano,19,1999-01-05
9698,223007,M. Coppolaro,Mauro Coppolaro,21,1997-03-10
9699,225014,G. Castrovilli,Gaetano Castrovilli,21,1997-02-17
9700,225812,B. Rovira,Brayan Rovira,21,1996-12-02
9701,232250,L. Amos,Luke Amos,21,1997-02-23
9702,234706,B. Mason,Brandon Mason,20,1997-09-30
9703,236390,Pol Valentín,Pol Valentín Sancho,21,1997-02-21
9704,238900,E. Demirović,Ermedin Demirović,20,1998-03-25
9705,239268,N. Manzambi,Neftali Manzambi,21,1997-04-23
9706,239368,M. Bakker,Mitchell Bakker,18,2000-06-20
9707,240751,G. Poussin,Gaëtan Poussin,19,1999-01-13
9708,242629,João Moutinho,João Gervásio Bragança Moutinho,20,1998-01-12
9709,244230,A. Dobos,Áron Dobos,18,2000-06-08
9710,244684,V. Damascan,Vitalie Damascan,19,1999-01-24
9711,211166,J. Whatmough,Jack Whatmough,22,1996-06-24
9712,223885,A. Nübel,Alexander Nübel,21,1996-09-30
9713,231720,Q. Braat,Quentin Braat,20,1997-07-06
9714,231842,K. Sanson,Killian Sanson,21,1997-06-07
9715,232669,S. Singh,Sarpreet Singh,19,1999-02-20
9716,233053,A. Hadžiahmetović,Amir Hadžiahmetović,21,1997-03-08
9717,233057,F. Troyansky,Franco Troyansky,21,1997-06-03
9718,233791,A. Maksimenko,Alexandr Maksimenko,20,1998-03-19
9719,234891,N. Seufert,Nils Seufert,21,1997-02-03
9720,235456,J. Bellegarde,Jean-Ricner Bellegarde,20,1998-06-27
9721,235834,F. Depaoli,Fabio Depaoli,21,1997-04-24
9722,237512,G. Togni,Gastón Alberto Togni,20,1997-09-20
9723,239545,J. Godínez,Jesús Godínez,21,1997-01-21
9724,239936,N. Guerra,Nicolás Guerra,19,1999-01-09
9725,240209,G. Koyalipou,Goduine Koyalipou,18,2000-02-15
9726,240694,A. Ba,Abou-Malal Ba,19,1998-07-29
9727,241128,J. Mejías,Josua Mejías,20,1998-06-09
9728,242195,M. McKenzie,Mark McKenzie,19,1999-02-25
9729,242267,J. Campuzano,Jorman Campuzano,22,1996-04-30
9730,244238,J. Bijol,Jaka Bijol,19,1999-02-05
9731,244973,M. Ruiz,Marcel Ruiz,17,2000-10-26
9732,212513,H. Adelakun,Hakeeb Adelakun,22,1996-06-11
9733,219937,N. Körber,Nils Körber,21,1996-11-13
9734,222836,R. Ledson,Ryan Ledson,20,1997-08-19
9735,223866,S. Lovric,Sandi Lovric,20,1998-03-28
9736,225667,C. Chaplin,Conor Chaplin,21,1997-02-16
9737,227764,J. Jones,Jodi Jones,20,1997-10-22
9738,227920,I. Azzaoui,Ismail Azzaoui,20,1998-01-06
9739,228882,S. Pontisso,Simone Pontisso,21,1997-03-20
9740,231406,K. Edwards,Kyle Edwards,20,1998-02-17
9741,231614,F. Reese,Fabian Reese,20,1997-11-29
9742,232192,C. Martins Pereira,Christopher Martins Pereira,21,1997-02-19
9743,233487,R. McGree,Riley McGree,19,1998-11-02
9744,233880,G. Fechner,Gino Fechner,20,1997-09-05
9745,235990,Markel Areitio,Markel Areitio Cedrún,21,1996-09-07
9746,236506,M. Senesi,Marcos Senesi,21,1997-05-10
9747,237333,L. Verstraete,Louis Verstraete,19,1999-05-04
9748,238263,F. Knudsen,Fredrik Pallesen Knudsen,21,1996-08-30
9749,239380,N. Lang,Noa Lang,19,1999-06-17
9750,239999,Pedro Silva,Pedro José Moreira da Silva,21,1997-02-13
9751,240513,E. Hamilton,Ethan Hamilton,19,1998-10-18
9752,242958,P. Jaeckel,Paul Jaeckel,19,1998-07-22
9753,244037,D. Marcandella,Davide Marcandella,21,1997-03-21
9754,244235,H. Gong,Hilary Gong,19,1998-10-10
9755,244731,N. Rusyn,Nazariy Rusyn,19,1998-10-25
9756,246014,M. López,Marcos López,18,1999-11-20
9757,205481,M. Bennett,Mason Bennett,21,1996-07-15
9758,215211,B. Cargill,Baily Cargill,22,1995-07-05
9759,225117,N. Haas,Nicolas Haas,22,1996-01-23
9760,225722,P. Jaquez,Pablo Jaquez,22,1995-09-29
9761,225748,T. Cantwell,Todd Cantwell,20,1998-02-27
9762,226170,E. Amor,Emiliano Amor,23,1995-05-16
9763,226232,J. Pohl,Jannik Pohl,22,1996-04-06
9764,227740,D. Arboleda,Danilo Arboleda,23,1995-05-16
9765,228544,S. Daham,Sofiane Daham,22,1996-01-15
9766,228759,K. Boto,Kenji-Van Boto,22,1996-03-07
9767,229742,H. Alpsoy,Harun Alpsoy,21,1997-03-03
9768,231743,K. Davis,Keinan Davis,20,1998-02-13
9769,234097,R. Tarifeño,Renato Tarifeño,21,1996-09-06
9770,234553,Matheus Jesus,Matheus Sousa de Jesus,21,1997-04-10
9771,235167,V. Janelt,Vitaly Janelt,20,1998-05-10
9772,235425,D. Jones,Derrick Jones,21,1997-03-03
9773,235916,V. Mantovani,Valerio Mantovani,22,1996-04-18
9774,237368,B. Passi,Bryan Passi,20,1997-08-05
9775,237420,V. Janjičić,Vasilije Janjičić,19,1998-11-02
9776,237490,P. Sontheimer,Patrick Sontheimer,19,1998-07-03
9777,238050,C. Ejuke,Chidera Ejuke,20,1998-01-02
9778,238637,S. Vasiliadis,Sebastian Vasiliadis,20,1997-10-04
9779,238820,Q. Maceiras,Quentin Maceiras,22,1995-10-10
9780,239224,A. Benchaib,Amine Benchaib,20,1998-06-18
9781,239506,S. Hughes,Sam Hughes,21,1997-04-15
9782,240343,L. Fiordilino,Antonio Fiordilino,21,1996-07-25
9783,241014,N. Garmendia,Nicolás Ruscio Garmendia,20,1998-02-01
